1618356649.52	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356649.62	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356649.71	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356649.82	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356649.92	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356650.03	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356650.12	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356650.24	sta1	ap1	ap1	['ap1', 'ap3']	1.42	['72.50', '33.00', '0.00']
1618356650.35	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356650.44	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356650.54	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356650.64	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356650.74	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356650.83	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356650.93	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356651.02	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356651.13	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356651.18	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356651.31	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.00', '33.92', '0.00']
1618356651.41	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356651.53	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356651.61	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356651.7	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356651.79	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356651.88	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356651.97	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356652.08	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['73.50', '34.84', '0.00']
1618356652.17	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.25	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.34	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.42	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.51	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.62	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.72	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.84	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356652.94	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356653.04	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.00', '35.76', '0.00']
1618356653.16	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.28	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.4	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.48	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.57	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.65	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.75	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.86	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356653.94	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356654.05	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['74.50', '36.68', '0.00']
1618356654.14	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.24	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.33	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.44	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.53	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.63	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.72	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.83	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356654.91	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356655.06	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.00', '37.60', '0.00']
1618356655.17	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.29	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.41	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.5	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.62	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.71	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.81	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356655.91	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356656.05	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['75.50', '38.52', '0.00']
1618356656.16	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.24	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.34	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.44	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.57	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.71	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.83	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356656.92	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356657.02	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.00', '39.44', '0.00']
1618356657.13	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.23	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.32	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.42	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.52	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.63	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.72	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.85	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356657.97	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356658.06	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['76.50', '40.36', '0.00']
1618356658.2	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.3	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.4	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.52	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.62	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.72	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.84	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356658.97	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356659.08	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356659.17	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.00', '41.28', '0.00']
1618356659.25	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356659.36	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356659.48	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356659.57	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356659.68	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356659.78	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356659.89	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356660.07	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['77.50', '42.20', '0.00']
1618356660.2	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356660.35	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356660.47	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356660.59	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356660.72	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356660.83	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356660.92	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356661.0	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356661.12	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.00', '43.12', '0.00']
1618356661.2	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.50', '44.04', '0.00']
1618356661.31	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.50', '44.04', '0.00']
1618356661.38	sta1	ap1	ap1	['ap1', 'ap3', 'ap4']	1.42	['78.50', '44.04', '0.00']
1618356860.9	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618357919.05	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618358231.94	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618358291.11	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	1.42	['86.00', '57.84', '0.00']
1618358317.28	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	1.42	['99.00', '81.76', '0.00']
1618358624.05	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618358681.99	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	1.42	['86.00', '57.84', '0.00']
1618358707.99	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	1.42	['99.00', '81.76', '0.00']
1618424118.31	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618424145.44	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618424155.45	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618425107.72	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618425120.32	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	13.41	['88.26', '62.26', '0.00']
1618425123.31	sta1	ap4	ap5	['ap4', 'ap2', 'ap5']	13.41	['102.39', '88.39', '0.00']
1618426631.31	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618426657.43	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618426667.44	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618426748.37	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618426774.57	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618426784.57	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618426947.0	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618426973.26	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618426983.24	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618429409.47	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618429435.52	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618429445.51	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618430079.22	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618430105.39	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618430115.4	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618430392.1	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618430418.25	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	3.74	['86.20', '58.60', '0.00']
1618430428.24	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	3.74	['99.30', '82.90', '0.00']
1618431057.34	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618431116.67	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	1.42	['86.00', '57.84', '0.00']
1618431142.69	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	1.42	['99.00', '81.76', '0.00']
1618431812.73	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618431871.88	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	1.42	['86.00', '57.84', '0.00']
1618431897.89	sta1	ap4	ap5	['ap4', 'ap2', 'ap5', 'ap7']	1.42	['99.00', '81.76', '0.00']
1618432862.05	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618432874.86	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	13.41	['88.26', '62.26', '0.00']
1618432877.87	sta1	ap4	ap5	['ap4', 'ap2', 'ap5']	13.41	['102.39', '88.39', '0.00']
1618595464.7	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618595542.52	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618595554.73	sta1	ap1	ap4	['ap1', 'ap3', 'ap4', 'ap2']	13.41	['88.26', '62.26', '0.00']
1618595557.73	sta1	ap4	ap5	['ap4', 'ap2', 'ap5']	13.41	['102.39', '88.39', '0.00']
1618595661.63	STA	OldAP	NewAP	APInRange	Speed	60.0,10.0,0
1618595674.43	sta1	ap1	ap4	['ap1', 'ap4', 'ap2']	13.41	['88.26', '62.26', '0.00']
1618595677.37	sta1	ap4	ap5	['ap4', 'ap2', 'ap5']	13.41	['102.39', '88.39', '0.00']
